x,age,total area,road width,street section,floors,main use,price-per-unit,Region
24506,29,1,13,15,5,1,80,0
3049,51,1,13,15,5,1,60,0
34285,30,1,13,15,0,2,40,0
13768,32,1,13,15,0,1,55,1
20088,32,1,13,15,5,1,40,1
32095,32,1,13,15,5,1,50,1
24899,33,1,13,15,0,1,65,1
33404,33,1,13,15,5,1,40,1
39847,23,1,13,15,0,1,55,0
29445,34,1,13,15,5,1,40,1
27261,35,1,13,15,5,1,55,0
18522,38,1,13,15,5,1,50,1
33820,38,1,13,15,0,0,57,1
47615,38,1,13,15,5,1,50,1
20761,39,1,13,15,0,1,55,1
44801,39,1,13,15,5,1,50,1
47430,40,1,13,15,5,1,40,1
37654,40,1,13,15,0,1,55,0
46393,41,1,13,15,5,1,50,1
26221,43,1,13,15,5,0,50,1
34694,43,1,13,15,5,0,55,1
11953,42,1,13,15,0,0,20,0
24531,44,1,13,15,5,1,40,1
30123,44,1,13,15,1,1,40,1
31946,46,1,13,15,5,1,50,1
44137,46,1,13,15,#N/A,1,40,1
7992,52,1,13,15,5,1,50,1
14513,52,1,13,15,5,1,60,1
9872,53,1,13,15,5,1,45,1
40418,55,1,13,15,5,1,40,1
47166,57,1,13,15,1,1,50,1
48027,57,1,13,15,1,2,55,1
4783,60,1,13,15,5,0,60,1
42687,64,1,13,15,5,1,45,1
11537,23,2,13,15,5,1,35,1
41434,28,2,13,15,5,1,40,0
18561,29,2,13,15,0,1,70,0
42186,31,2,13,15,5,1,40,1
38611,33,2,13,15,5,0,40,1
39459,27,2,13,15,5,0,40,1
28026,34,2,13,15,5,1,40,1
674,53,2,13,15,5,1,40,1
7068,36,2,13,15,1,1,24,0
31900,37,2,13,15,5,1,60,1
7854,38,2,13,15,0,1,50,0
48025,38,2,13,15,5,2,40,1
5495,40,2,13,15,5,1,50,1
29298,40,2,13,15,#N/A,2,40,0
42929,40,2,13,15,0,1,60,1
12342,37,2,13,15,#N/A,2,40,0
9699,41,2,13,15,5,1,40,1
21484,41,2,13,15,5,1,45,1
26939,41,2,13,15,5,1,50,1
34038,42,2,13,15,5,1,55,1
3764,43,2,13,15,0,1,40,1
35649,43,2,13,15,5,1,45,1
24858,44,2,13,15,#N/A,1,40,0
25427,44,2,13,15,0,1,40,1
19123,45,2,13,15,1,2,40,0
22010,46,2,13,15,5,1,40,1
42025,46,2,13,15,5,0,40,1
1122,43,2,13,15,5,1,99,0
14470,47,2,13,15,5,1,35,1
35063,47,2,13,15,5,1,35,0
7553,48,2,13,15,5,0,40,1
28064,48,2,13,15,5,1,45,1
46528,49,2,13,15,5,1,60,1
19322,50,2,13,15,0,2,52,1
33600,50,2,13,15,5,1,40,1
26031,51,2,13,15,0,1,40,0
42420,51,2,13,15,8,1,40,0
18262,53,2,13,15,1,1,50,0
42000,53,2,13,15,0,1,50,1
16176,55,2,13,15,5,1,40,1
27590,55,2,13,15,1,1,39,0
922,38,4,13,15,5,1,40,1
38826,22,4,13,15,5,1,45,1
39187,19,4,13,15,5,1,55,1
1981,20,4,13,15,5,1,40,1
10958,34,4,13,15,0,1,65,0
11749,30,4,13,15,5,1,48,1
612,42,4,13,15,5,1,48,1
39723,27,4,13,15,5,1,40,1
39560,32,4,13,15,1,1,45,1
2048,48,4,13,15,6,1,48,1
11228,32,4,13,15,1,1,45,1
36724,45,5,13,15,5,1,60,1
11132,37,5,13,15,5,1,60,1
36506,28,5,13,15,5,1,50,1
36723,30,5,13,15,1,1,55,1
38229,24,5,13,15,5,1,48,0
2695,55,5,13,15,5,1,60,1
38730,33,5,13,15,0,1,55,1
38539,28,5,13,15,5,1,50,1
35908,35,5,13,15,5,1,50,0
10346,36,5,13,15,5,2,40,0
23551,24,5,13,15,0,1,50,1
30020,25,5,13,15,0,1,30,0
34109,25,5,13,15,0,1,8,0
47439,25,5,13,15,0,1,20,0
39664,20,5,13,15,5,1,48,1
965,57,5,13,15,5,1,40,1
38893,20,5,13,15,0,1,50,1
11805,25,5,13,15,5,1,60,1
37809,30,5,13,15,5,2,40,1
18643,26,5,13,15,5,1,60,1
22395,26,5,13,15,0,1,30,0
34984,26,5,13,15,5,1,40,1
38921,37,5,13,15,5,1,50,0
1601,23,5,13,15,5,1,60,1
40150,33,5,13,15,5,1,40,0
7608,27,5,13,15,0,1,40,0
19566,27,5,13,15,5,1,40,0
19866,27,5,13,15,0,1,65,1
28994,27,5,13,15,5,1,42,1
29805,27,5,13,15,5,1,50,1
35474,27,5,13,15,0,1,50,0
41982,27,5,13,15,0,1,40,0
42219,27,5,13,15,0,1,45,0
48100,27,5,13,15,0,0,40,0
39002,22,5,13,15,5,1,99,1
10240,20,5,13,15,0,1,40,0
13293,28,5,13,15,6,1,65,0
15313,28,5,13,15,0,1,80,0
16516,28,5,13,15,0,1,55,1
17327,28,5,13,15,1,1,55,0
20576,28,5,13,15,0,1,85,0
25102,28,5,13,15,0,1,60,0
26093,28,5,13,15,5,0,99,0
31730,28,5,13,15,5,1,60,0
42069,28,5,13,15,0,1,40,0
44183,28,5,13,15,0,1,50,0
38599,31,5,13,15,5,0,40,1
39685,35,5,13,15,5,1,55,1
16074,29,5,13,15,5,1,50,1
27157,29,5,13,15,0,1,55,0
27947,29,5,13,15,1,1,72,0
28273,29,5,13,15,0,1,50,0
34419,29,5,13,15,0,1,50,0
41593,29,5,13,15,0,1,45,1
44947,29,5,13,15,0,0,55,0
47688,29,5,13,15,5,1,50,1
10388,27,5,13,15,0,1,48,0
232,44,5,13,15,5,1,50,0
38351,34,5,13,15,0,1,24,0
7175,30,5,13,15,0,1,50,1
8135,30,5,13,15,0,1,40,0
15209,30,5,13,15,5,0,40,0
16238,30,5,13,15,5,1,80,1
22703,30,5,13,15,5,2,40,0
23381,30,5,13,15,5,1,50,0
24363,30,5,13,15,0,1,45,0
26830,30,5,13,15,1,1,55,0
27018,30,5,13,15,5,0,20,1
40796,30,5,13,15,1,1,50,1
43714,30,5,13,15,5,1,45,1
47118,30,5,13,15,0,1,80,0
39409,33,5,13,15,1,1,12,0
38824,25,5,13,15,5,1,60,0
6422,31,5,13,15,0,1,50,0
8040,31,5,13,15,5,1,50,0
15106,31,5,13,15,5,1,70,1
18297,31,5,13,15,0,1,80,0
23009,31,5,13,15,1,1,50,1
40591,31,5,13,15,5,1,60,1
40961,31,5,13,15,5,1,25,1
44401,31,5,13,15,1,1,35,0
45260,31,5,13,15,5,1,60,1
45913,31,5,13,15,5,0,40,0
46563,31,5,13,15,0,1,55,0
47036,31,5,13,15,0,1,99,0
39651,27,5,13,15,0,2,50,0
6859,32,5,13,15,2,1,60,1
8654,32,5,13,15,5,1,40,1
9867,32,5,13,15,0,1,35,0
14256,32,5,13,15,5,1,60,0
14956,32,5,13,15,0,1,40,0
14958,32,5,13,15,5,1,25,1
23247,32,5,13,15,5,1,40,0
24896,32,5,13,15,5,1,60,1
25244,32,5,13,15,5,0,50,1
25270,32,5,13,15,5,1,60,1
25346,32,5,13,15,0,1,60,0
42722,32,5,13,15,5,1,40,1
42914,32,5,13,15,0,1,50,1
44478,32,5,13,15,5,1,40,0
46479,32,5,13,15,0,1,40,0
38809,20,5,13,15,1,1,36,1
11865,32,5,13,15,5,0,40,0
2321,35,5,13,15,5,1,70,1
13663,33,5,13,15,0,1,40,0
15533,33,5,13,15,5,0,35,0
19438,33,5,13,15,0,1,42,1
30273,33,5,13,15,0,1,40,1
34325,33,5,13,15,5,1,40,1
34793,33,5,13,15,5,1,40,1
45523,33,5,13,15,5,1,50,1
48112,33,5,13,15,5,0,65,1
37912,23,5,13,15,5,1,20,0
12192,42,5,13,15,5,0,40,0
6722,34,5,13,15,5,1,65,1
7635,34,5,13,15,5,1,40,1
14827,34,5,13,15,5,1,40,1
21265,34,5,13,15,5,1,50,1
27535,34,5,13,15,0,0,40,0
27666,34,5,13,15,0,0,40,1
42358,34,5,13,15,5,1,55,1
42390,34,5,13,15,0,1,50,0
38733,29,5,13,15,5,1,55,1
9567,35,5,13,15,5,1,80,1
13051,35,5,13,15,0,1,45,1
14194,35,5,13,15,5,1,60,1
17348,35,5,13,15,5,1,80,1
18714,35,5,13,15,5,0,35,0
20594,35,5,13,15,5,1,80,1
25481,35,5,13,15,5,1,75,1
25945,35,5,13,15,5,1,45,1
26872,35,5,13,15,0,0,40,1
41319,35,5,13,15,5,1,55,1
43502,35,5,13,15,5,1,50,1
12730,36,5,13,15,5,1,55,1
13251,36,5,13,15,5,1,15,1
15875,36,5,13,15,5,1,50,1
19457,36,5,13,15,1,1,45,1
24406,36,5,13,15,0,3,40,1
28396,36,5,13,15,5,1,60,1
30584,36,5,13,15,0,1,50,1
31231,36,5,13,15,5,1,45,1
47536,36,5,13,15,5,1,50,1
2007,56,5,13,15,5,1,65,0
10378,29,5,13,15,0,1,45,0
36747,37,5,13,15,5,0,67,1
2169,27,5,13,15,5,1,50,1
10128,39,5,13,15,5,1,55,1
39841,21,5,13,15,0,1,50,0
39044,36,5,13,15,1,1,45,1
12394,37,5,13,15,5,1,60,1
15269,37,5,13,15,0,0,55,1
24785,37,5,13,15,5,1,40,0
27041,37,5,13,15,5,1,40,1
34203,37,5,13,15,5,1,45,1
43402,37,5,13,15,5,1,50,1
48718,37,5,13,15,5,1,50,1
48748,37,5,13,15,5,1,45,1
2064,55,5,13,15,5,1,50,1
37522,40,5,13,15,5,1,40,1
11162,34,5,13,15,5,1,40,1
36416,24,5,13,15,5,1,40,1
16393,38,5,13,15,5,1,40,1
17501,38,5,13,15,5,1,40,1
18954,38,5,13,15,0,1,50,0
19652,38,5,13,15,5,1,60,0
20894,38,5,13,15,5,1,60,1
23911,38,5,13,15,5,1,70,1
24277,38,5,13,15,#N/A,1,35,1
29840,38,5,13,15,5,1,99,1
31245,38,5,13,15,5,1,40,0
44810,38,5,13,15,0,1,40,1
46088,38,5,13,15,5,1,60,1
46105,38,5,13,15,5,1,40,0
46487,38,5,13,15,5,1,90,1
811,43,5,13,15,0,1,90,0
36648,30,5,13,15,5,1,30,1
9206,39,5,13,15,1,2,70,1
12748,39,5,13,15,1,1,45,1
16191,39,5,13,15,5,0,38,0
23172,39,5,13,15,5,1,45,1
23445,39,5,13,15,5,1,60,1
24645,39,5,13,15,5,1,47,1
31920,39,5,13,15,1,1,50,0
34335,39,5,13,15,5,1,55,1
34660,39,5,13,15,1,1,70,1
40485,39,5,13,15,0,1,35,1
10808,26,5,13,15,5,1,50,1
9353,40,5,13,15,5,1,50,1
13001,40,5,13,15,5,1,60,1
16262,40,5,13,15,5,1,55,1
19784,40,5,13,15,5,1,40,1
26607,40,5,13,15,5,1,40,1
28823,40,5,13,15,0,1,40,0
30402,40,5,13,15,0,1,50,1
32160,40,5,13,15,5,1,45,1
42752,40,5,13,15,5,1,40,1
44479,40,5,13,15,5,1,55,1
47659,40,5,13,15,5,0,40,0
36208,25,5,13,15,0,0,10,0
37315,36,5,13,15,#N/A,1,50,1
7858,41,5,13,15,5,1,46,1
13730,41,5,13,15,1,1,45,0
14416,41,5,13,15,0,1,60,1
16532,41,5,13,15,5,1,40,1
16568,41,5,13,15,5,1,60,1
17219,41,5,13,15,5,1,40,1
19446,41,5,13,15,5,1,50,1
25341,41,5,13,15,5,1,50,1
29725,41,5,13,15,5,1,50,0
29907,41,5,13,15,5,1,80,1
30399,41,5,13,15,5,1,65,1
31835,41,5,13,15,5,1,50,1
32236,41,5,13,15,5,1,45,1
34696,41,5,13,15,5,1,50,1
44064,41,5,13,15,1,1,38,0
46045,41,5,13,15,5,1,40,1
46965,41,5,13,15,5,1,50,1
47700,41,5,13,15,5,0,40,0
37206,25,5,13,15,8,1,35,0
5774,42,5,13,15,1,1,80,1
9209,42,5,13,15,5,1,65,1
19937,42,5,13,15,5,1,60,1
30648,42,5,13,15,5,1,35,1
33304,42,5,13,15,5,1,40,1
34471,42,5,13,15,5,4,40,1
46348,42,5,13,15,1,1,39,1
37390,23,5,13,15,0,0,40,0
3985,43,5,13,15,1,1,35,1
8245,43,5,13,15,5,1,50,1
14350,43,5,13,15,0,1,32,0
24014,43,5,13,15,#N/A,1,50,1
27767,43,5,13,15,6,1,40,1
28533,43,5,13,15,5,1,55,1
35164,43,5,13,15,5,1,60,1
42324,43,5,13,15,1,1,40,0
45578,43,5,13,15,5,1,60,1
47550,43,5,13,15,0,1,66,0
5397,44,5,13,15,0,2,40,0
19122,44,5,13,15,0,1,40,1
20286,44,5,13,15,0,1,40,1
21714,44,5,13,15,1,1,99,0
21755,44,5,13,15,5,1,65,1
26033,44,5,13,15,5,1,29,1
29287,44,5,13,15,5,1,80,1
31117,44,5,13,15,5,1,50,1
34166,44,5,13,15,5,1,50,1
35264,44,5,13,15,5,1,45,0
45112,44,5,13,15,5,1,55,1
35917,28,5,13,15,5,1,60,1
11372,28,5,13,15,0,1,40,1
23207,45,5,13,15,0,1,40,1
24432,45,5,13,15,5,1,60,1
11251,42,5,13,15,5,1,60,1
1203,31,5,13,15,5,1,50,1
8857,46,5,13,15,5,1,40,0
16901,46,5,13,15,5,1,45,1
17898,46,5,13,15,5,1,60,1
17951,46,5,13,15,5,1,60,1
19387,46,5,13,15,5,1,50,1
35079,46,5,13,15,1,1,40,1
41150,46,5,13,15,1,1,48,0
42601,46,5,13,15,1,1,40,0
48026,46,5,13,15,0,1,50,1
1132,52,5,13,15,5,1,60,1
8234,47,5,13,15,5,1,50,1
13098,47,5,13,15,5,1,55,1
16334,47,5,13,15,5,1,60,1
20907,47,5,13,15,5,0,55,1
24243,47,5,13,15,1,1,40,0
27820,47,5,13,15,5,1,60,1
32067,47,5,13,15,5,1,50,1
34362,47,5,13,15,5,1,48,1
35284,47,5,13,15,5,1,55,1
41595,47,5,13,15,5,1,60,1
42452,47,5,13,15,5,1,45,1
43653,47,5,13,15,5,1,45,1
48520,47,5,13,15,5,1,40,1
883,30,5,13,15,5,1,60,1
9702,48,5,13,15,5,1,50,1
19373,48,5,13,15,5,1,40,1
41132,48,5,13,15,5,1,50,1
43093,48,5,13,15,1,1,25,0
43750,48,5,13,15,1,1,13,0
48413,48,5,13,15,5,1,45,1
37470,44,5,13,15,5,1,50,1
28711,49,5,13,15,5,1,60,1
32990,49,5,13,15,5,1,45,0
1171,34,5,13,15,5,1,50,1
5008,50,5,13,15,5,1,50,1
8023,50,5,13,15,5,1,60,1
8382,50,5,13,15,0,0,25,0
22463,50,5,13,15,5,1,60,1
23305,50,5,13,15,5,1,36,1
41569,51,5,13,15,0,1,50,1
43205,51,5,13,15,5,1,50,1
9797,52,5,13,15,0,1,40,1
13546,52,5,13,15,1,1,44,1
24071,52,5,13,15,1,1,60,1
28904,52,5,13,15,5,1,30,1
7461,53,5,13,15,5,1,40,1
8074,53,5,13,15,0,1,40,1
15234,53,5,13,15,5,1,45,1
40303,53,5,13,15,0,1,40,0
1401,34,5,13,15,0,1,40,1
1700,37,5,13,15,5,1,40,1
7508,54,5,13,15,5,0,40,0
9878,54,5,13,15,5,1,50,1
32333,54,5,13,15,0,1,65,0
43695,55,5,13,15,5,1,40,1
44143,55,5,13,15,5,1,60,1
19174,56,5,13,15,5,1,16,0
21256,56,5,13,15,5,1,45,1
17615,57,5,13,15,5,1,60,0
19303,57,5,13,15,5,0,40,1
20043,57,5,13,15,0,1,40,0
7160,58,5,13,15,1,1,40,1
31776,58,5,13,15,5,1,45,1
15026,59,5,13,15,1,1,60,1
26943,59,5,13,15,5,0,40,1
30846,59,5,13,15,6,1,50,0
31908,59,5,13,15,0,1,50,0
42071,59,5,13,15,5,2,50,1
28800,60,5,13,15,5,1,16,0
44138,60,5,13,15,5,1,70,1
45610,60,5,13,15,5,1,40,1
46914,60,5,13,15,5,1,40,1
5212,61,5,13,15,5,1,45,1
17752,61,5,13,15,5,1,5,1
33771,61,5,13,15,5,1,20,1
17823,62,5,13,15,5,1,70,0
19013,62,5,13,15,5,1,30,1
3888,63,5,13,15,5,1,60,1
4858,64,5,13,15,8,1,40,1
15771,64,5,13,15,5,1,40,1
45711,64,5,13,15,5,1,60,0
26737,65,5,13,15,5,1,60,1
16816,67,5,13,15,5,1,48,1
12493,68,5,13,15,8,1,60,1
28595,68,5,13,15,8,1,16,0
46224,69,5,13,15,5,1,3,0
26347,71,5,13,15,5,1,12,1
26952,71,5,13,15,5,1,16,0
18897,74,5,13,15,8,2,20,0
34745,74,5,13,15,5,1,50,1
13455,76,5,13,15,5,1,25,1
30386,80,5,13,15,5,1,35,1
6758,81,5,13,15,5,1,2,1
9039,81,5,13,15,5,1,45,1
25088,90,5,13,15,5,1,72,1
10975,17,5,13,15,5,1,50,1
11001,23,5,13,15,0,1,15,0
3270,50,5,13,15,8,1,50,1
2173,50,6,13,15,5,1,31,1
39215,29,6,13,15,5,1,36,1
47069,29,6,13,15,5,1,55,1
38137,30,6,13,15,1,1,36,1
10680,21,6,13,15,5,1,40,1
39293,37,6,13,15,0,1,60,1
4023,31,6,13,15,5,1,99,1
24387,32,6,13,15,5,1,40,1
12128,23,6,13,15,5,1,55,1
852,20,6,13,15,5,1,60,1
366,22,6,13,15,5,1,25,1
20620,34,6,13,15,5,1,40,1
39704,30,6,13,15,5,1,40,1
32528,35,6,13,15,5,1,50,1
727,26,6,13,15,5,0,50,1
1158,34,6,13,15,5,1,45,1
43169,36,6,13,15,5,1,80,1
36444,20,6,13,15,5,1,40,1
38837,33,6,13,15,5,1,45,1
13556,37,6,13,15,5,1,50,1
15586,37,6,13,15,5,1,60,1
419,40,6,13,15,5,1,40,1
2168,40,6,13,15,5,1,40,1
15157,38,6,13,15,0,1,45,0
18085,38,6,13,15,5,0,40,1
23840,38,6,13,15,5,1,45,1
40349,38,6,13,15,5,1,50,1
10321,24,6,13,15,5,1,50,1
15228,39,6,13,15,5,1,40,1
21380,39,6,13,15,5,1,65,1
30541,39,6,13,15,5,1,50,1
36827,42,6,13,15,5,1,45,1
15102,40,6,13,15,5,1,50,1
20722,40,6,13,15,5,1,50,1
37696,40,6,13,15,5,1,40,1
4702,41,6,13,15,5,0,50,1
12528,41,6,13,15,0,1,60,1
17741,41,6,13,15,5,1,60,1
45890,41,6,13,15,5,1,55,1
198,53,6,13,15,5,1,50,1
13369,42,6,13,15,5,1,99,1
19309,42,6,13,15,5,1,60,1
21315,42,6,13,15,5,1,50,1
40446,42,6,13,15,5,1,65,1
44583,42,6,13,15,5,1,60,1
8789,43,6,13,15,5,1,55,1
14406,43,6,13,15,5,0,70,1
20723,43,6,13,15,5,2,99,1
22921,43,6,13,15,5,1,40,1
48254,43,6,13,15,5,1,40,1
14091,44,6,13,15,0,1,50,1
29012,44,6,13,15,5,1,50,1
2145,41,6,13,15,5,1,35,1
9906,45,6,13,15,5,1,50,1
32949,45,6,13,15,5,1,35,1
42472,45,6,13,15,5,1,50,1
45537,45,6,13,15,5,0,40,1
45717,45,6,13,15,0,1,50,1
45742,45,6,13,15,5,1,55,1
47548,45,6,13,15,5,1,43,1
7610,46,6,13,15,5,1,45,1
9029,46,6,13,15,5,1,45,1
28423,46,6,13,15,5,1,60,1
43218,46,6,13,15,5,1,60,1
45645,46,6,13,15,5,1,60,1
15477,47,6,13,15,5,1,55,1
19078,47,6,13,15,5,1,60,1
21282,47,6,13,15,1,1,50,1
34690,47,6,13,15,5,1,50,1
48512,47,6,13,15,5,1,45,1
5014,48,6,13,15,5,1,48,1
22660,48,6,13,15,5,1,60,1
40804,48,6,13,15,5,1,40,1
15000,49,6,13,15,5,1,60,1
41893,49,6,13,15,5,1,37,1
43249,49,6,13,15,5,1,60,1
2930,25,6,13,15,5,1,45,1
20337,50,6,13,15,5,0,50,1
22774,50,6,13,15,5,1,75,1
30323,50,6,13,15,5,0,40,0
32704,50,6,13,15,5,1,80,1
41072,50,6,13,15,5,1,60,1
46526,50,6,13,15,5,1,55,1
42392,51,6,13,15,1,1,60,1
47498,51,6,13,15,5,1,60,1
48540,51,6,13,15,5,1,60,1
1760,55,6,13,15,5,1,40,1
6676,52,6,13,15,5,1,60,1
7563,52,6,13,15,5,1,40,1
18194,52,6,13,15,5,1,40,0
20118,52,6,13,15,5,1,35,1
22747,52,6,13,15,5,1,60,1
24992,52,6,13,15,5,3,65,1
993,56,6,13,15,5,1,40,1
2248,37,6,13,15,5,1,55,0
4995,53,6,13,15,5,1,60,1
2223,39,6,13,15,5,1,40,1
17528,54,6,13,15,5,1,60,1
18708,55,6,13,15,5,1,35,1
19191,55,6,13,15,5,1,50,1
41915,56,6,13,15,5,1,40,1
46708,56,6,13,15,5,1,32,1
19332,57,6,13,15,5,1,50,1
21870,57,6,13,15,5,1,60,1
33454,57,6,13,15,5,0,50,1
33541,57,6,13,15,5,0,50,1
34103,57,6,13,15,5,1,40,0
42371,57,6,13,15,5,1,35,1
44607,57,6,13,15,5,1,60,1
15392,58,6,13,15,1,1,70,1
19115,58,6,13,15,5,1,50,1
30865,58,6,13,15,0,1,40,1
5766,59,6,13,15,5,1,60,1
12442,59,6,13,15,1,1,40,1
16069,59,6,13,15,5,1,84,1
33954,59,6,13,15,5,1,40,1
35172,59,6,13,15,5,1,55,1
30855,60,6,13,15,5,1,80,1
13116,61,6,13,15,1,1,35,0
19677,61,6,13,15,#N/A,1,40,1
24456,63,6,13,15,5,1,50,1
5224,64,6,13,15,5,1,60,1
42724,64,7,13,15,5,1,35,1
45011,70,7,13,15,5,1,35,1
12392,72,7,13,15,5,1,48,1
30520,72,7,13,15,5,1,50,1
38912,24,7,13,15,1,1,50,1
36693,22,7,13,15,5,1,60,0
11107,42,7,13,15,5,1,55,0
38258,34,7,13,15,5,1,35,1
23653,27,7,13,15,5,1,50,1
36071,39,7,13,15,5,1,45,1
11456,18,7,13,15,0,1,99,1
39195,31,7,13,15,5,1,50,1
10815,28,7,13,15,5,1,10,0
25697,26,7,13,15,0,1,20,0
1274,51,7,13,15,5,1,50,1
39040,37,7,13,15,5,1,60,0
23619,24,7,13,15,5,1,70,1
31650,28,7,13,15,0,1,40,0
36452,43,7,13,15,5,1,40,1
10568,40,7,13,15,5,1,50,1
19215,29,7,13,15,0,1,50,1
40955,29,7,13,15,1,1,60,1
2507,37,7,13,15,0,1,32,0
37565,48,7,13,15,5,1,45,1
31017,30,7,13,15,0,1,40,0
10605,34,7,13,15,5,1,50,1
34414,31,7,13,15,5,1,60,1
8,29,7,13,15,5,1,32,1
38117,29,7,13,15,5,1,40,0
39960,36,7,13,15,5,1,40,1
37860,22,7,13,15,5,1,32,1
13359,33,7,13,15,5,1,55,1
40383,33,7,13,15,5,1,60,1
46000,33,7,13,15,5,1,40,1
39478,22,7,13,15,5,1,65,1
358,21,7,13,15,5,1,80,1
38282,35,7,13,15,5,1,80,1
20317,34,7,13,15,#N/A,1,48,1
25261,34,7,13,15,0,1,60,1
25344,34,7,13,15,5,1,60,1
29569,34,7,13,15,5,1,55,1
43331,34,7,13,15,5,1,55,1
4884,35,7,13,15,5,1,40,1
24399,35,7,13,15,5,1,50,1
29482,35,7,13,15,5,1,50,1
31616,35,7,13,15,5,1,65,1
17585,36,7,13,15,5,1,50,0
28340,36,7,13,15,0,1,55,1
31097,36,7,13,15,5,1,30,1
32550,36,7,13,15,5,1,60,1
42628,36,7,13,15,1,1,40,1
3713,37,7,13,15,0,1,55,1
4174,37,7,13,15,5,1,60,1
4731,37,7,13,15,5,1,50,1
6248,37,7,13,15,0,1,55,1
21180,37,7,13,15,5,1,50,1
32909,37,7,13,15,5,1,40,1
34042,37,7,13,15,5,1,45,1
45753,37,7,13,15,5,1,50,1
7218,38,7,13,15,0,1,60,1
14988,38,7,13,15,5,1,37,1
21995,38,7,13,15,0,1,45,1
1809,26,7,13,15,5,0,40,1
2360,19,7,13,15,5,0,40,1
10583,29,7,13,15,0,1,30,0
10519,30,7,13,15,5,1,50,1
20409,39,7,13,15,5,1,60,1
21985,39,7,13,15,5,1,50,1
32458,39,7,13,15,5,1,50,1
33764,39,7,13,15,5,1,50,1
42535,39,7,13,15,5,1,45,1
36483,36,7,13,15,1,1,60,1
9714,40,7,13,15,5,1,50,1
9891,40,7,13,15,5,1,60,1
19141,40,7,13,15,0,1,45,1
19650,40,7,13,15,5,1,70,1
23485,40,7,13,15,5,1,55,1
24741,40,7,13,15,5,1,40,0
26099,40,7,13,15,5,1,45,1
26551,40,7,13,15,5,4,60,1
40502,40,7,13,15,5,1,40,1
48017,40,7,13,15,1,1,35,0
8500,41,7,13,15,5,1,45,1
13252,41,7,13,15,5,1,58,1
25165,41,7,13,15,5,1,60,1
44369,41,7,13,15,5,1,40,1
47755,41,7,13,15,5,1,50,1
3041,49,7,13,15,5,2,75,1
4773,42,7,13,15,5,1,40,1
9197,42,7,13,15,0,1,38,0
13615,42,7,13,15,5,1,40,1
16879,42,7,13,15,5,1,50,1
17176,42,7,13,15,5,1,65,1
21152,42,7,13,15,5,1,38,1
28303,42,7,13,15,5,1,50,1
34071,42,7,13,15,5,1,50,1
40763,42,7,13,15,5,1,40,1
41493,42,7,13,15,1,1,60,1
48133,42,7,13,15,1,1,40,1
980,32,7,13,15,1,1,60,1
3994,43,7,13,15,5,1,5,1
9053,43,7,13,15,5,1,20,0
14102,43,7,13,15,5,1,60,1
21990,43,7,13,15,5,1,30,1
35096,43,7,13,15,5,1,60,1
46155,43,7,13,15,5,3,35,1
6116,44,7,13,15,5,1,60,0
24792,44,7,13,15,5,1,60,1
26046,44,7,13,15,5,1,40,1
34105,44,7,13,15,5,0,60,1
40290,44,7,13,15,5,1,50,1
36658,43,7,13,15,1,1,44,1
1191,28,7,13,15,5,1,55,1
4518,45,7,13,15,5,1,40,1
5494,45,7,13,15,5,1,50,1
5675,45,7,13,15,5,1,38,1
6129,45,7,13,15,5,1,60,1
7855,45,7,13,15,5,1,60,1
44933,45,7,13,15,5,0,50,1
47905,45,7,13,15,0,1,30,1
37135,22,7,13,15,5,1,50,1
9314,46,7,13,15,5,1,40,1
15918,46,7,13,15,5,1,35,1
27322,46,7,13,15,5,1,55,1
29005,46,7,13,15,5,1,65,1
34880,46,7,13,15,5,1,40,1
44039,46,7,13,15,5,1,45,1
5423,47,7,13,15,5,1,42,1
6178,47,7,13,15,5,1,40,1
6816,47,7,13,15,0,1,20,0
16000,47,7,13,15,5,1,50,1
26675,47,7,13,15,0,1,40,1
48421,47,7,13,15,5,1,40,1
12761,48,7,13,15,5,1,20,0
26609,48,7,13,15,1,1,63,1
44078,48,7,13,15,5,1,35,1
6013,49,7,13,15,5,1,35,1
25955,49,7,13,15,5,1,35,1
26000,49,7,13,15,5,1,85,1
260,30,7,13,15,0,1,20,0
15562,50,7,13,15,5,1,35,1
20756,50,7,13,15,5,1,40,1
32551,50,7,13,15,5,1,50,1
35573,50,7,13,15,5,1,50,1
40792,50,7,13,15,5,1,50,1
44934,50,7,13,15,5,1,30,1
1380,21,7,13,15,5,1,50,1
31767,51,7,13,15,5,1,40,0
41572,51,7,13,15,1,1,80,1
44546,51,7,13,15,5,3,70,1
18989,52,7,13,15,5,1,45,1
29280,52,7,13,15,5,1,50,1
48081,52,7,13,15,5,1,70,1
34516,53,7,13,15,5,1,38,1
48652,53,7,13,15,0,0,40,1
23033,54,7,13,15,5,0,50,1
30567,54,7,13,15,5,1,50,1
32756,54,7,13,15,5,1,30,1
17926,55,7,13,15,5,1,10,0
42923,55,7,13,15,1,1,35,0
47862,55,7,13,15,8,1,55,1
19506,57,7,13,15,5,1,35,1
29297,57,7,13,15,5,1,30,1
29831,57,7,13,15,5,1,36,0
5723,59,7,13,15,5,1,35,1
18789,59,7,13,15,5,1,25,0
31923,59,7,13,15,5,1,30,0
40683,60,7,13,15,5,1,45,1
7177,61,7,13,15,1,1,50,0
17907,61,7,13,15,5,1,35,1
26139,61,7,13,15,5,1,50,1
28967,61,7,13,15,5,1,50,1
32825,62,7,13,15,5,1,15,1
